1,2,3,4,5,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.011096119,0.014376546,0.014376546,0.014376546,0.014376546,0.01398499
0.086869633,0.083381088,0.083381088,0.083381088,0.083381088,0.084679729
0.127113291,0.126450318,0.126450318,0.126450318,0.126450318,0.093985934
0.109054317,0.145002213,0.145002213,0.145002213,0.145002213,0.109266975
0.103352173,0.166258767,0.166258767,0.166258767,0.166258767,0.170512845
0.119288685,0.21990886,0.21990886,0.21990886,0.21990886,0.311182601
0.141073907,0.294912651,0.294912651,0.294912651,0.294912651,0.475227791
0.171563045,0.492239007,0.492239007,0.492239007,0.492239007,0.534845129
0.076271357,0.297228962,0.297228962,0.297228962,0.297228962,0.314310902
0,0.024781593,0.024781593,0.024781593,0.024781593,0.034553339
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01,0,0,0,0,0
0.045378445,0.029424498,0.029424498,0.029424498,0.029424498,0.01834327
0.082979775,0.098426393,0.098426393,0.098426393,0.098426393,0.048542483
0.125905101,0.141145399,0.141145399,0.141145399,0.141145399,0.066768217
0.177589149,0.124528408,0.124528408,0.124528408,0.124528408,0.12165348
0.255604941,0.140285559,0.140285559,0.140285559,0.140285559,0.15295872
0.331429511,0.117344554,0.117344554,0.117344554,0.117344554,0.124965873
0.392699537,0.069808011,0.069808011,0.069808011,0.069808011,0.087972442
0.177494466,0.031980638,0.031980638,0.031980638,0.031980638,0.035368603
0.01,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01,0,0,0,0,0
0.03449294,0.040927646,0.040927646,0.040927646,0.040927646,0.010950068
0.068260106,0.090744874,0.090744874,0.090744874,0.090744874,0.021058186
0.100568578,0.097137612,0.097137612,0.097137612,0.097137612,0.040696047
0.109955399,0.110655405,0.110655405,0.110655405,0.110655405,0.078992793
0.148780418,0.119000112,0.119000112,0.119000112,0.119000112,0.076597631
0.152629071,0.109224225,0.109224225,0.109224225,0.109224225,0.040797674
0.106728957,0.077904189,0.077904189,0.077904189,0.077904189,0.019027972
0.039699245,0.033932504,0.033932504,0.033932504,0.033932504,0.016216939
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.026441188,0.015973179,0.015973179,0.015973179,0.015973179,0.015500983
0.041675811,0.027533004,0.027533004,0.027533004,0.027533004,0.030813731
0.078543212,0.050481252,0.050481252,0.050481252,0.050481252,0.050673067
0.103248091,0.072293804,0.072293804,0.072293804,0.072293804,0.082879467
0.100724773,0.09817585,0.09817585,0.09817585,0.09817585,0.084278112
0.08189029,0.083344368,0.083344368,0.083344368,0.083344368,0.060059589
0.050428583,0.052417345,0.052417345,0.052417345,0.052417345,0.04939036
0.016601023,0.026614012,0.026614012,0.026614012,0.026614012,0.038975308
0,0,0,0,0,0.01
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.031509283,0.01,0.01,0.01,0.01,0.01
0.242759866,0.06082631,0.06082631,0.06082631,0.06082631,0.05406979
0.426687462,0.12446445,0.12446445,0.12446445,0.12446445,0.063748242
0.462413695,0.226267503,0.226267503,0.226267503,0.226267503,0.086942374
0.4406968,0.262509554,0.262509554,0.262509554,0.262509554,0.140608205
0.448622043,0.281752536,0.281752536,0.281752536,0.281752536,0.189649058
0.498474582,0.301674348,0.301674348,0.301674348,0.301674348,0.216392626
0.502726102,0.313995838,0.313995838,0.313995838,0.313995838,0.230368583
0.241462958,0.208880223,0.208880223,0.208880223,0.208880223,0.117783937
0.015361829,0.026508085,0.026508085,0.026508085,0.026508085,0.016525911
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.091304545,0.08169847,0.08169847,0.08169847,0.08169847,0.082450044
0.550245924,0.523326048,0.523326048,0.523326048,0.523326048,0.530740102
0.73122798,0.735072232,0.735072232,0.735072232,0.735072232,0.735510086
0.628308122,0.644326567,0.644326567,0.644326567,0.644326567,0.644063024
0.544229765,0.559350115,0.559350115,0.559350115,0.559350115,0.562268726
0.565542805,0.561935781,0.561935781,0.561935781,0.561935781,0.566890854
0.662837544,0.643029807,0.643029807,0.643029807,0.643029807,0.640550388
0.698604632,0.713735675,0.713735675,0.713735675,0.713735675,0.714932741
0.344942141,0.478746977,0.478746977,0.478746977,0.478746977,0.527232017
0.022656374,0.062390654,0.062390654,0.062390654,0.062390654,0.089872663
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.050515945,0.034723898,0.034723898,0.034723898,0.034723898,0.031376106
0.333978341,0.291973459,0.291973459,0.291973459,0.291973459,0.240460228
0.512458796,0.48386536,0.48386536,0.48386536,0.48386536,0.388647131
0.460633439,0.462761533,0.462761533,0.462761533,0.462761533,0.365920065
0.421742129,0.408659356,0.408659356,0.408659356,0.408659356,0.313390218
0.440683074,0.400877721,0.400877721,0.400877721,0.400877721,0.260364918
0.479480785,0.380410101,0.380410101,0.380410101,0.380410101,0.175322971
0.445533924,0.257145212,0.257145212,0.257145212,0.257145212,0.078300774
0.175975101,0.112892908,0.112892908,0.112892908,0.112892908,0.035385502
0.01,0.012457343,0.012457343,0.012457343,0.012457343,0.01
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01738451,0.011082552,0.011082552,0.011082552,0.011082552,0.01
0.085175073,0.087355787,0.087355787,0.087355787,0.087355787,0.083721524
0.134089378,0.199244023,0.199244023,0.199244023,0.199244023,0.230324682
0.184436091,0.249995907,0.249995907,0.249995907,0.249995907,0.39086625
0.215433139,0.269826734,0.269826734,0.269826734,0.269826734,0.385008902
0.186606282,0.28186861,0.28186861,0.28186861,0.28186861,0.297058773
0.159245111,0.291449572,0.291449572,0.291449572,0.291449572,0.269862882
0.169390698,0.32904972,0.32904972,0.32904972,0.32904972,0.318190688
0.099408338,0.21908331,0.21908331,0.21908331,0.21908331,0.266737073
0.01,0.030553992,0.030553992,0.030553992,0.030553992,0.059392275
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.028251359,0.054207556,0.054207556,0.054207556,0.054207556,0.062464306
0.189827887,0.332310458,0.332310458,0.332310458,0.332310458,0.29015994
0.316984294,0.450438056,0.450438056,0.450438056,0.450438056,0.425453761
0.363055471,0.457954289,0.457954289,0.457954289,0.457954289,0.494829511
0.381498069,0.455246459,0.455246459,0.455246459,0.455246459,0.435091606
0.412446821,0.47059658,0.47059658,0.47059658,0.47059658,0.503779099
0.458344043,0.54367706,0.54367706,0.54367706,0.54367706,0.604315492
0.444232714,0.638939504,0.638939504,0.638939504,0.638939504,0.706083146
0.196185427,0.453670686,0.453670686,0.453670686,0.453670686,0.559575896
0.013280647,0.074391359,0.074391359,0.074391359,0.074391359,0.108155039
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.118066292,0.093638691,0.093638691,0.093638691,0.093638691,0.092397473
0.581234887,0.546118975,0.546118975,0.546118975,0.546118975,0.54349076
0.740500985,0.748704542,0.748704542,0.748704542,0.748704542,0.731076009
0.638544918,0.662887963,0.662887963,0.662887963,0.662887963,0.648348089
0.555373301,0.568247724,0.568247724,0.568247724,0.568247724,0.5228409
0.572697784,0.53033991,0.53033991,0.53033991,0.53033991,0.450893888
0.661511059,0.523384929,0.523384929,0.523384929,0.523384929,0.445536617
0.697183754,0.403978724,0.403978724,0.403978724,0.403978724,0.368423225
0.396106669,0.357535892,0.357535892,0.357535892,0.357535892,0.222049324
0.033700421,0.076121858,0.076121858,0.076121858,0.076121858,0.065903562
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.022951872,0.020521002,0.020521002,0.020521002,0.020521002,0
0.217131722,0.148336273,0.148336273,0.148336273,0.148336273,0.010544579
0.490862242,0.199439751,0.199439751,0.199439751,0.199439751,0.039078321
0.471181433,0.269910997,0.269910997,0.269910997,0.269910997,0.094938138
0.426532935,0.275013144,0.275013144,0.275013144,0.275013144,0.134606432
0.416759273,0.211518896,0.211518896,0.211518896,0.211518896,0.121872076
0.40823114,0.162874183,0.162874183,0.162874183,0.162874183,0.093189791
0.386531787,0.102082129,0.102082129,0.102082129,0.102082129,0.049749646
0.224522983,0.058353889,0.058353889,0.058353889,0.058353889,0.030183133
0.021906813,0.020529864,0.020529864,0.020529864,0.020529864,0.014343926
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.06059408,0.053452088,0.053452088,0.053452088,0.053452088,0.060879921
0.373262412,0.377664899,0.377664899,0.377664899,0.377664899,0.451574093
0.549887038,0.602420495,0.602420495,0.602420495,0.602420495,0.668639628
0.532858517,0.565696713,0.565696713,0.565696713,0.565696713,0.615318259
0.496823325,0.500864473,0.500864473,0.500864473,0.500864473,0.529122573
0.486444492,0.47447683,0.47447683,0.47447683,0.47447683,0.460760499
0.538101014,0.515767427,0.515767427,0.515767427,0.515767427,0.472724092
0.570566745,0.520322364,0.520322364,0.520322364,0.520322364,0.55092186
0.309036035,0.332814599,0.332814599,0.332814599,0.332814599,0.431828608
0.025257902,0.061353067,0.061353067,0.061353067,0.061353067,0.087860227
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.062138874,0.073739262,0.073739262,0.073739262,0.073739262,0.084526667
0.340503263,0.426960268,0.426960268,0.426960268,0.426960268,0.494394149
0.506028609,0.593463587,0.593463587,0.593463587,0.593463587,0.684667752
0.491949357,0.505610561,0.505610561,0.505610561,0.505610561,0.61779258
0.450767385,0.393379352,0.393379352,0.393379352,0.393379352,0.526631031
0.462169922,0.330594356,0.330594356,0.330594356,0.330594356,0.431407757
0.487141592,0.320800438,0.320800438,0.320800438,0.320800438,0.388258497
0.557965067,0.374952109,0.374952109,0.374952109,0.374952109,0.474119644
0.350668203,0.305321978,0.305321978,0.305321978,0.305321978,0.408109806
0.036010882,0.064798614,0.064798614,0.064798614,0.064798614,0.082526988
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.118694796,0.082473872,0.082473872,0.082473872,0.082473872,0.020141504
0.57749226,0.467211738,0.467211738,0.467211738,0.467211738,0.233244108
0.731675878,0.621312502,0.621312502,0.621312502,0.621312502,0.42894584
0.638702427,0.541204873,0.541204873,0.541204873,0.541204873,0.422469972
0.566886929,0.486137422,0.486137422,0.486137422,0.486137422,0.363892613
0.579134193,0.515042909,0.515042909,0.515042909,0.515042909,0.358021697
0.640663014,0.56639621,0.56639621,0.56639621,0.56639621,0.356886943
0.679005559,0.639609369,0.639609369,0.639609369,0.639609369,0.424287141
0.421862861,0.492758626,0.492758626,0.492758626,0.492758626,0.415217541
0.044317442,0.099510248,0.099510248,0.099510248,0.099510248,0.127080759
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.117837371,0.099349706,0.099349706,0.099349706,0.099349706,0.090079176
0.553254948,0.541624314,0.541624314,0.541624314,0.541624314,0.524095157
0.733358416,0.737422576,0.737422576,0.737422576,0.737422576,0.759674796
0.661050666,0.672953992,0.672953992,0.672953992,0.672953992,0.660723362
0.589949583,0.591546095,0.591546095,0.591546095,0.591546095,0.531770688
0.607952462,0.560910888,0.560910888,0.560910888,0.560910888,0.490894087
0.701268594,0.615957009,0.615957009,0.615957009,0.615957009,0.493194099
0.763041763,0.707847548,0.707847548,0.707847548,0.707847548,0.620438033
0.466744101,0.566009387,0.566009387,0.566009387,0.566009387,0.614183012
0.050486082,0.121425753,0.121425753,0.121425753,0.121425753,0.157004374
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.117521373,0.022474202,0.022474202,0.022474202,0.022474202,0.029618067
0.41607993,0.061046426,0.061046426,0.061046426,0.061046426,0.052672344
0.460147014,0.128827721,0.128827721,0.128827721,0.128827721,0.057908539
0.434601634,0.231013533,0.231013533,0.231013533,0.231013533,0.083220553
0.433612265,0.274906562,0.274906562,0.274906562,0.274906562,0.104928672
0.4546095,0.248288815,0.248288815,0.248288815,0.248288815,0.173900033
0.474275196,0.203184067,0.203184067,0.203184067,0.203184067,0.203844956
0.571142119,0.181603787,0.181603787,0.181603787,0.181603787,0.307992858
0.365446059,0.225503393,0.225503393,0.225503393,0.225503393,0.333695794
0.039820582,0.060465884,0.060465884,0.060465884,0.060465884,0.080019738
